Project,Date,accessors,blocker_violations,conditions_to_cover,new_it_conditions_to_cover,new_conditions_to_cover,burned_budget,business_value,classes,class_complexity_distribution,comment_lines,commented_out_code_lines,comment_lines_density,comment_lines_data,complexity,class_complexity,file_complexity,function_complexity,complexity_in_classes,complexity_in_functions,branch_coverage,new_it_branch_coverage,new_branch_coverage,conditions_by_line,confirmed_issues,coverage,new_it_coverage,coverage_line_hits_data,new_coverage,covered_conditions_by_line,critical_violations,last_commit_date,directories,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,duplications_data,false_positive_issues,files,file_complexity_distribution,functions,function_complexity_distribution,generated_lines,generated_ncloc,info_violations,violations,it_conditions_to_cover,it_branch_coverage,it_conditions_by_line,it_coverage,it_coverage_line_hits_data,it_covered_conditions_by_line,it_line_coverage,it_lines_to_cover,it_uncovered_conditions,it_uncovered_lines,line_coverage,new_it_line_coverage,new_line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,new_it_lines_to_cover,new_lines_to_cover,major_violations,minor_violations,ncloc_data,new_blocker_violations,new_critical_violations,new_info_violations,new_violations,new_major_violations,new_minor_violations,open_issues,overall_conditions_to_cover,new_overall_conditions_to_cover,overall_branch_coverage,new_overall_branch_coverage,overall_conditions_by_line,overall_coverage,overall_coverage_line_hits_data,new_overall_coverage,overall_covered_conditions_by_line,overall_line_coverage,new_overall_line_coverage,overall_lines_to_cover,new_overall_lines_to_cover,overall_uncovered_conditions,new_overall_uncovered_conditions,overall_uncovered_lines,new_overall_uncovered_lines,projects,public_api,public_documented_api_density,public_undocumented_api,quality_gate_details,alert_status,reopened_issues,skipped_tests,development_cost,sqale_rating,statements,new_technical_debt,sqale_debt_ratio,new_sqale_debt_ratio,uncovered_conditions,new_it_uncovered_conditions,new_uncovered_conditions,uncovered_lines,new_it_uncovered_lines,new_uncovered_lines,test_errors,test_failures,test_success_density,tests,test_data,test_execution_time,code_smells:complex_class,code_smells:blob_class,code_smells:class_data_private,code_smells:functional_decomposition,code_smells:spaghetti_code,code_smells:antisingleton,code_smells:baseclass_knows_derived,code_smells:baseclass_abstract,code_smells:large_class,code_smells:lazy_class,code_smells:long_method,code_smells:long_parameter_list,code_smells:many_field_attributes_not_complex,code_smells:message_chains,code_smells:refused_parent_bequest,code_smells:speculative_generality,code_smells:swiss_army_knife,code_smells:tradition_breaker,Jira
CLI,2008-06-02T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
CLI,2008-06-13T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
CLI,2008-07-21T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
CLI,2008-07-22T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
CLI,2008-07-25T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
CLI,2008-07-28T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
CLI,2008-07-29T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-07-30T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-07-31T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-08-04T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-08-06T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-09-14T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-09-15T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-09-16T00:00:00+0200,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,null,null,null,123,null,18,20,14,429,2.4,null,0,95,0=30;5=15;10=19;20=12;30=16;60=3;90=0,867,1=564;2=135;4=50;6=17;8=11;10=3;12=12,null,null,16,572,null,null,null,null,null,null,null,null,null,null,null,null,null,17867,10397,java=10397,null,null,null,241,192,null,null,null,null,null,null,null,572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,899,32.6,606,{"level":"ERROR";"conditions":[{"metric":"blocker_violations";"op":"GT";"error":"0";"actual":"0";"level":"OK"};{"metric":"critical_violations";"op":"GT";"period":1;"error":"0";"actual":"117";"level":"ERROR"};{"metric":"open_issues";"op":"GT";"warning":"0";"actual":"572";"level":"WARN"};{"metric":"reopened_issues";"op":"GT";"warning":"0";"actual":"0";"level":"OK"}]},ERROR,0,null,311910,A,4460,null,3.2,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CLI,2008-11-10T00:00:00+0100,90,0,null,null,null,null,null,106,null,1978,null,16.0,null,1498,14.1,15.8,1.7,null,null,null,null,null,null,0,null,null,
